AuthorityId,Country,Year,Family,SpeciesId,Species,sp_code,sp_n,sp_kg 
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Epinephelidae","3f20d787-19b3-422d-a5de-5884687cc35f","Cephalopholis urodeta","CWU","5","0"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Epinephelidae","d477381f-d087-4e85-8877-74724c3a05bc","Epinephelus areolatus","EPR","1","0"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Epinephelidae","43ebe834-7d68-4006-90f4-5dd541b8f6c8","Epinephelus chlorostigma","EFH","25","17"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Epinephelidae","eb5c801a-2713-4f9d-bd76-c83faa235305","Epinephelus coeruleopunctatus","C21","1","1"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Epinephelidae","dfdf401a-0786-4c96-ae81-0e0b74f1ec6b","Epinephelus cyanopodus","EPY","33","49"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Epinephelidae","11119dac-0a90-40ad-af90-19ac8d888f2c","Epinephelus fasciatus","EEA","4","2"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Epinephelidae","24fe5314-6250-4cb9-a497-eb10cfe66eec","Epinephelus fuscoguttatus","EWF","38","71"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Epinephelidae","3b2a503d-9c1f-429a-8fe5-d6a8fbc7a70e","Epinephelus hexagonatus","EEX","2","0"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Epinephelidae","d2d2404e-f55c-4d58-857d-efcbc9c1a0cb","Epinephelus howlandi","C23","6","2"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Epinephelidae","82438570-a1b6-452a-8872-11b6f9f9b615","Epinephelus macrospilos","EEM","2","0"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Epinephelidae","c3e1fee5-1a1b-41ce-9732-21b78216acb9","Epinephelus maculatus","EEC","90","82"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Epinephelidae","7cab8cec-931e-4bd1-9197-64760b4411d7","Epinephelus merra","EER","139","9"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Epinephelidae","e83b28cd-a485-4782-8cb6-0b2afd831cac","Epinephelus polyphekadion","EEK","103","115"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Epinephelidae","17ba8de7-1836-4150-859b-1c3c4517efdd","Epinephelus retouti","EWR","12","11"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Epinephelidae","4c67fb7b-c3f7-4c91-800e-be465e2243a0","Epinephelus sp.","GPX","128","85"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Epinephelidae","f43ea272-4cff-4eb2-806c-543e4cf5e084","Epinephelus spilotoceps","EZO","12","4"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Epinephelidae","37279603-266d-4e56-bc1f-37e782d4acc1","Plectropomus areolatus","EME","26","46"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Epinephelidae","e4a19985-a7cb-4e89-b21b-b8d45d065e35","Plectropomus leopardus","EMO","6","30"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Epinephelidae","8f6439be-7c8d-4d5a-9740-baef2afb3656","Plectropomus sp.","IWX","2","2"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Epinephelidae","02b3a9eb-2e36-47fb-a65e-3176bc5a2fbe","Variola albimarginata","VRA","151","58"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Epinephelidae","f86033c3-fac1-4962-b7a1-63f98fe0becc","Variola louti","VRL","5","2"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Exocoetidae","39c3605a-2899-4a84-8875-831a8b0b0d53","Exocoetus sp.","G32","313","80"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Gerreidae","cda02426-2abf-4ba7-94fc-ca55bf340d75","Gerres longirostris","GTV","15","6"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Gerreidae","ac808edb-589d-4bc7-b4b2-d77255fd0f8c","Gerres oyena","GEJ","132","54"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Gerreidae","16ab5d46-607f-4c4a-a10f-950b308489df","Gerres sp.","MOJ","221","30"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Holocentridae","b8bf9d53-9032-4742-958b-9f9ca64210f1","Myripristis adusta","C40","217","66"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Holocentridae","cb46ed2a-1b9a-4049-ad1d-d685d22c6e13","Myripristis murdjan","HMJ","5","4"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Holocentridae","a96f6c6e-cb21-4704-ab04-5ad110138c9e","Myripristis sp.","YDX","146","23"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Holocentridae","6a767c64-ff2d-4ad6-a7ef-c5d7df236bd8","Myripristis violacea","C43","6","1"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Holocentridae","c3a0d474-a1a3-49ad-ad4c-ae64210d0ad6","Sargocentron caudimaculatum","HSU","2","1"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Holocentridae","4a0a7f61-4af6-4c17-a2c5-da129472c45b","Sargocentron sp.","G77","7","1"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Holocentridae","f2252d9e-5bcb-44e9-9ba0-f395ea9dc370","Sargocentron spiniferum","HVS","82","34"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Holocentridae","152a4f20-a37b-4f60-9b2f-7614579cd01a","Sargocentron tiere","C65","32","25"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Holocentridae","bacef2c0-eccf-42ad-a5d2-2fdba56eeb55","Sargocentron violaceum","IFC","5","20"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Istiophoridae","ee358f8c-8f76-423e-b204-94cc865e268b","Istiophorus platypterus","SFA","1","22"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Kyphosidae","ee59692e-5346-47f6-b6b7-af1c1fa94d47","Kyphosus cinerascens","KYC","1","1"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Kyphosidae","62d4cb2c-8545-4521-9f30-2f07846640f1","Kyphosus vaigiensis","KYV","8","5"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Labridae","77cecec8-5275-424c-9eba-14c9ae4fad88","Cheilinus trilobatus","HUU","5","5"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Labridae","984a4e56-edee-4abf-8603-6f86e6717f8d","Cheilinus undulatus","HVM","8","23"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Labridae","639f8891-fa4d-454a-a9ea-110d248f9313","Epibulus insidiator","EBI","5","1"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Labridae","9bcc425e-635d-418a-b178-6b734a0326b2","Hemigymnus melapterus","IBW","5","3"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Labridae","f955e77f-d203-4262-95bc-07017ea1b76a","Oxycheilinus unifasciatus","C87","2","0"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Lethrinidae","98cc96e4-a281-4a6a-9a57-903e5d0a9004","Gnathodentex aureolineatus","GXR","35","5"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Lethrinidae","8e14de84-54d3-4f6d-a30d-2c728dcb0609","Gymnocranius microdon","C27","1","1"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Lethrinidae","cdce2df4-eab9-46cd-badf-bff2d97ef0c5","Gymnocranius sp.","LBR","1","1"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Lethrinidae","d7e88408-8b78-4e6f-a132-c08a376a7d07","Lethrinus amboinensis","LLB","3","1"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Lethrinidae","cef2314d-3b48-427c-bd88-10c5aa4afbde","Lethrinus atkinsoni","LTT","4","1"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Lethrinidae","a1c0273d-8f7b-4904-9d2f-7c01fc63e604","Lethrinus erythropterus","LTY","1","2"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Lethrinidae","a394c286-4381-411d-9f12-c4ec98de58b4","Lethrinus harak","LTK","96","32"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Lethrinidae","f18c6397-f46d-44c4-a63f-d8960cb3ebd6","Lethrinus lentjan","LTS","1","0"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Lethrinidae","0bc719a6-c145-4238-bcbd-1bacccfece8d","Lethrinus nebulosus","LHN","576","692"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Lethrinidae","26bc9792-286e-4ea8-950a-8b593edb7be8","Lethrinus obsoletus","LWO","543","296"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Lethrinidae","6f388b61-9c69-4746-9e1c-cc52ffc6ec74","Lethrinus olivaceus","LHO","581","1002"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Lethrinidae","ea78d6d5-2c54-481d-8597-c500a5d0fb1d","Lethrinus rubrioperculatus","LHB","47","18"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Lethrinidae","c8e7aa07-6394-46af-ac10-482aa0ea699c","Lethrinus sp.","LZX","126","74"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Lethrinidae","5136b954-0639-4a07-895f-c688a823bf4d","Lethrinus xanthochilus","LXN","329","353"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Lethrinidae","0cfa1a3e-78ad-4d49-a3ba-fbd95ff6699b","Monotaxis grandoculis","MXG","100","71"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Lutjanidae","80b82725-5d18-4874-a587-c51079eb73ed","Aphareus furca","AYF","19","6"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Lutjanidae","28145257-b159-4a42-a742-f197f489ea5c","Aphareus rutilans","ARQ","43","34"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Lutjanidae","5a3b2712-082b-49f2-a895-1cf57fc7beb7","Aprion virescens","AVR","68","95"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Lutjanidae","91f199ea-77f9-4066-9965-85219699eee8","Lutjanus adetii","LDW","1",""
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Lutjanidae","a98406a7-817c-403b-8b48-9dc4626dd457","Lutjanus argentimaculatus","RES","2","9"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Lutjanidae","5b990302-2249-49c0-99a1-5ba911c5065d","Lutjanus bohar","LJB","193","216"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Lutjanidae","d8de1ff0-eb4b-47cf-a4cf-b331e83cd7a1","Lutjanus ehrenbergii","LWE","27","3"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Lutjanidae","ad190024-b178-455d-9742-c240eea0965d","Lutjanus fulviflamma","LJF","9","1"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Lutjanidae","6e3a2f61-2e49-4a3d-861c-cc7645920455","Lutjanus fulvus","LJV","575","547"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Lutjanidae","d791be4d-593f-42f0-9a97-8c8d2181b9fe","Lutjanus gibbus","LJG","2808","1012"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Lutjanidae","e6fcac16-7c59-4f96-b3e5-80c606f154b8","Lutjanus kasmira","LVK","452","40"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Lutjanidae","91306f25-863e-4bac-9a0f-91e02946a038","Lutjanus monostigma","LJK","180","81"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Lutjanidae","fd27b3cb-8ff7-4bd1-b9de-bca17446b194","Lutjanus quinquelineatus","LWQ","41","10"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Lutjanidae","33200e4c-dbce-4f44-b63b-c7fcb8316b10","Lutjanus rufolineatus","LUF","81","8"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Lutjanidae","87a324cf-c2c5-4645-9b66-1774aea96c2c","Lutjanus semicinctus","C35","18","5"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Lutjanidae","41b8d2ef-daf0-4897-b861-b7818ac23fea","Lutjanus sp.","SNA","11","2"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Lutjanidae","b3004aea-006c-468e-91d0-41501df7adaa","Macolor macularis","C37","1","3"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Lutjanidae","f47778d8-f620-42c0-a79c-0a322eb03410","Macolor niger","MLN","8","14"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Lutjanidae","e8c6539a-9cec-44f0-8b4a-05304de7a863","Parapristipomoides squamimaxillaris","PQM","1","1"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Lutjanidae","053e20be-255a-41f4-af67-6d220fea74bc","Pristipomoides zonatus","LWZ","7","9"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Monacanthidae","c85469ff-2f83-4cc5-837e-d820bb2657e3","Cantherhines sp.","G16","1","0"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Mugilidae","f7632980-d6b5-4650-9183-6258301254fb","Crenimugil crenilabis","C20","202","132"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Mugilidae","2a67e14d-23f9-4de4-9012-3c4e47b34335","Crenimugil sp.","G23","16","2"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Mugilidae","145df7a8-91d5-4613-a55a-4c9c44bad5e3","Ellochelon vaigiensis","LZV","179","81"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Mugilidae","e5ae1f7f-ec12-4611-88ce-71753c850a08","Moolgarda sp.","G55","94","42"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Mugilidae","2fd1de01-0283-404a-a272-b2eb08e37e2f","Mugil cephalus","MUF","39","13"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Mugilidae","c4978b6b-0c49-455a-93ee-a73aa7a33c57","Mugil sp.","MGS","2","0"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Mullidae","08e1979b-2a4f-443a-b870-ee3185e119c6","Mulloidichthys flavolineatus","MUV","7","1"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Mullidae","21573f97-d7b0-44d6-b666-02de985f4a08","Mulloidichthys vanicolensis","YJG","2","0"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Mullidae","f8a7b84c-920d-45dc-9858-9ff8123d8278","Parupeneus barberinus","RFP","57","22"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Mullidae","1cae4c1f-5ccb-4e2a-acd5-1c0f3c892298","Parupeneus crassilabris","RPX","3","1"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Mullidae","1524f5ff-2e05-474e-a891-55d97c31c9a8","Parupeneus cyclostomus","RPY","7","3"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Mullidae","793f6d23-a67b-499d-b9c7-fcfe9a176ea7","Parupeneus multifasciatus","RPK","1","0"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Mullidae","9b52bcde-8af3-4c7f-836c-569daaf796df","Upeneus sp.","GOX","57","13"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Mullidae","ee2f8858-df6a-4cd1-8da4-b4ff3792502e","Upeneus taeniopterus","C83","75","13"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Mullidae","cbe18a43-46b0-4384-ba9c-745035302b7e","Upeneus vittatus","UPI","16","5"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Muraenidae","cb2b7a38-33e3-4938-94f6-e43713f7f572","Gymnothorax albimarginatus","C85","3","4"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Muraenidae","57135d29-37ac-4a99-a3aa-f4fac2eae50e","Gymnothorax fimbriatus","C28","7","7"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Muraenidae","ef255e43-ccc6-43ac-bd56-a4a1719d6453","Gymnothorax flavimarginatus","AMG","4","7"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Muraenidae","b7328c32-e694-487b-b8e4-a981b8025124","Gymnothorax javanicus","C29","61","105"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Muraenidae","84f6cdfc-14e8-41a7-9054-dfa519d8c682","Gymnothorax sp.","AXZ","19","18"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Myliobatidae","e52f1b9a-53c2-4d06-86e8-f9fa0447a12e","Aetobatus narinari","MAE","1","8"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Priacanthidae","ff5c362c-0de4-43d0-acf9-c68781c94580","Heteropriacanthus cruentatus","HTU","2","0"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Priacanthidae","3c715784-10dc-433b-98ee-91ebc10be571","Priacanthus hamrur","BWH","24","11"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Scaridae","3b791d6c-9a07-47da-a124-c1d8df21c926","Bolbometopon muricatum","BMK","23","315"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Scaridae","d7a9c4ce-3c72-414f-afde-118f41ff525e","Calotomus carolinus","ULG","1","0"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Scaridae","709f92fc-06a8-4d42-98e6-675658d43fae","Cetoscarus ocellatus","C15","3","6"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Scaridae","88ec664b-3385-4cfc-a101-a6a03e3de2df","Chlorurus frontalis","UUV","1","0"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Scaridae","8c5fdf7c-c32f-4572-93de-658280e10818","Chlorurus microrhinos","C17","15","17"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Scaridae","fcb75fda-845c-4e4e-89ab-84e8e3b18ed0","Chlorurus spilurus","C18","40","10"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Scaridae","e4da9b1b-1a3f-4e58-bc1a-d85c48b5094f","Hipposcarus longiceps","HJZ","28","20"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Scaridae","492eb063-bff2-4518-a3a4-c90705034d49","Scarus altipinnis","C67","5","3"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Scaridae","3bc87756-c2e3-4a37-8982-f8230b3eec0e","Scarus flavipectoralis","C71","1","1"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Scaridae","fdd71d51-f001-40f6-afb5-1b92360a8ab2","Scarus frenatus","USZ","17","8"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Scaridae","3d4a74e2-61e1-4cfc-ab1b-cc33f1b85d25","Scarus ghobban","USY","37","15"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Scaridae","19481c03-1d23-46a4-9adc-3dc0e0730a4d","Scarus globiceps","C72","3","1"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Scaridae","27d1512d-3590-4e39-afa8-086113c39956","Scarus niger","UVN","15","5"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Scaridae","b5667cf6-8bf8-4168-a2dc-32c6ada261bc","Scarus oviceps","C74","12","7"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Scaridae","10513fa3-8c2d-4d69-9a75-dcc5cae7a43c","Scarus psittacus","UVD","9","2"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Scaridae","f00ea0e1-2764-4dde-9e8d-3c6c15d91ead","Scarus quoyi","C76","1","0"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Scaridae","0f1e9358-7115-457a-a4c3-eefed9bde952","Scarus rivulatus","C77","1","1"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Scaridae","adb8b386-7f63-43ac-b3e1-2d900ede66c9","Scarus rubroviolaceus","UVE","36","36"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Scaridae","a6fab9a7-e5d6-4f51-807c-f88fa57fc316","Scarus schlegeli","C78","1","0"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Scaridae","e9f995b8-704e-4699-a89d-ef1100be7171","Scarus sp.","USX","9","3"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Scombridae","61c0abb0-11d0-408a-b7a1-07a5f2746394","Acanthocybium solandri","WAH","2","18"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Scombridae","5473be8b-3990-44d8-afd9-879b6095acfb","Euthynnus affinis","KAW","7","8"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Scombridae","33f269bb-db9e-455f-95f1-40209a2a6da1","Gymnosarda unicolor","DOT","3","38"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Scombridae","957e4ec8-b3e1-47be-9ef5-0a428d5a2e06","Katsuwonus pelamis","SKJ","19","32"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Scombridae","24d9da0e-155e-4097-a4fe-7654facdd51b","Rastrelliger kanagurta","RAG","124","44"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Scombridae","1e4ce32f-7a49-4f2b-9c27-0fa173319b1c","Thunnus albacares","YFT","131","388"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Scombridae","1988db46-9e2c-48f9-b01e-35d13d6448eb","Thunnus sp.","TUS","1","9"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Serranidae","851536fe-f96f-45a3-815c-d772d062ae2d","Cromileptes altivelis","MPV","4","3"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Siganidae","2d52d5e5-e050-4369-8606-d6e71b31dabd","Siganus argenteus","IGA","76","9"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Siganidae","2ccf0edd-cf6e-44f9-b248-3f2b3e7ba3af","Siganus punctatissimus","IGT","8","3"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Siganidae","aa145a12-3a33-47b2-9081-eb4be62bb397","Siganus punctatus","IGC","21","6"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Sphyraenidae","ccd05a40-64c5-46cc-b6c8-7be1da643490","Sphyraena barracuda","GBA","4","4"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Sphyraenidae","9a30dccf-bd3e-470b-a476-b135c2818bf2","Sphyraena forsteri","YBS","201","122"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Sphyraenidae","5b18dc07-65a8-47cc-856b-0e391756cbbc","Sphyraena qenie","BAB","14","16"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Sphyraenidae","ad35d31f-0f8d-4eae-9b0b-62d2e6799368","Sphyraena sp.","BAR","1","4"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Tetraodontidae","4d3ab435-899f-481d-87ad-58d78aa8a1b8","Arothron hispidus","OHH","2","2"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2019","Tetraodontidae","c3deebf7-fd45-4381-9e2b-cd89992c7c22","Arothron sp.","G09","2","2"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2020","Acanthuridae","7d0dd67b-6fe4-4afe-860f-55225216d37f","Acanthurus albipectoralis","","2","0"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2020","Acanthuridae","5d1f526e-1f88-4984-a0a2-76892186e138","Acanthurus lineatus","AQI","4","1"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2020","Acanthuridae","59bec9f1-d10f-4f3f-bea6-652c0f02f007","Acanthurus nigricans","C07","28","4"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2020","Acanthuridae","378c8ba4-fbdc-4f6a-be0f-166085dc228b","Acanthurus sp.","AXQ","24","3"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2020","Acanthuridae","172dd2c8-2610-4ac1-9714-d57ce2bd4df7","Ctenochaetus striatus","TCV","2","2"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2020","Albulidae","5fab4be1-9423-494c-beb8-bdea90106bab","Albula glossodonta","BGV","1420","414"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2020","Balistidae","a3c9881d-3082-4908-b294-adf86168b362","Pseudobalistes flavimarginatus","UBV","18","14"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2020","Balistidae","5c1cce0e-3f50-4216-8d70-8c6ee82f83fb","Rhinecanthus aculeatus","HJC","4","0"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2020","Carangidae","3ee52832-203e-4b13-a76a-abd546c7e1e0","Caranx melampygus","NXM","10","5"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2020","Carangidae","1cda078a-f4b9-46ce-b757-765f81a31adb","Caranx sexfasciatus","CXS","28","2"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2020","Carangidae","ee5edd4f-d58f-4752-a621-0e3ee9647eca","Caranx sp.","TRE","4","1"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2020","Carangidae","b10933b0-1bdf-4d40-bcb1-19b030863793","Ferdauia ferdau","CRF","3","1"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2020","Carangidae","663db978-bc5b-4bef-97c7-b89c9acd8e27","Scomberoides lysan","OBY","23","5"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2020","Epinephelidae","3ad869e3-c6a6-4c19-a721-05b0428f203f","Aethaloperca rogaa","EHG","5","3"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2020","Epinephelidae","9a5a86dd-6ddd-4875-8c2b-1a1f2087b272","Cephalopholis argus","CFF","43","20"
"ac18d487-1c55-4e0f-8d6c-81856abe5ff7","KI","2020","Epinephelidae","b20ca3a7-6215-42d5-9464-d702ee4bdca0","Cephalopholis miniata","CFI","1","1"
